x	y	z	Ex	Ey	Ez	Jx	Jy	Jz	U
0	-10	5	0.00099471189	0.0007706871	3.2858747e-06	9.9471189e-06	7.706871e-06	3.2858747e-08	0.0078996165
0	-8	5	0.00093082517	0.00082892346	1.0631522e-05	9.3082517e-06	8.2892346e-06	1.0631522e-07	0.0062514243
0	-6	5	0.00084818539	0.00081987008	-3.7269812e-06	8.4818539e-06	8.1987008e-06	-3.7269812e-08	0.0046440104
0	-4	5	0.00082239801	0.00081251388	-4.7571581e-06	8.2239801e-06	8.1251388e-06	-4.7571581e-08	0.0030168181
0	-2	5	0.00081127496	0.00080180775	-5.4865745e-06	8.1127496e-06	8.0180775e-06	-5.4865745e-08	0.0013992298
0	0	5	0.000807824	0.00078778852	-8.3119652e-06	8.07824e-06	7.8778852e-06	-8.3119652e-08	-0.00019773823
0	2	5	0.00081176998	0.00077509675	-8.0884717e-06	8.1176998e-06	7.7509675e-06	-8.0884717e-08	-0.0017590692
0	4	5	0.00079600647	0.00075988307	-2.1903339e-06	7.9600647e-06	7.5988307e-06	-2.1903339e-08	-0.003285586
0	6	5	0.00078890765	0.00071036961	-8.8511097e-06	7.8890765e-06	7.1036961e-06	-8.8511097e-08	-0.0047630319
0	8	5	0.00081146428	0.00064904693	1.9751504e-05	8.1146428e-06	6.4904693e-06	1.9751504e-07	-0.0061194975
0	10	5	0.00085406948	0.00038985545	6.5412616e-06	8.5406948e-06	3.8985545e-06	6.5412616e-08	-0.0070713762
0	12	5	0.00077788913	0.00092889698	3.2363752e-06	7.7788913e-06	9.2889698e-07	3.2363752e-08	-0.0096513566
0	14	5	0.0007987746	0.0014837062	-7.3257776e-05	7.987746e-06	1.4837062e-06	-7.3257776e-07	-0.01173437
0	16	5	0.00085454373	0.00046462043	-3.035976e-05	8.5454373e-06	4.6462043e-06	-3.035976e-07	-0.013602757
0	18	5	0.00078264215	0.00071933261	-5.135102e-05	7.8264215e-06	7.1933261e-06	-5.135102e-07	-0.014867422
0	20	5	0.00077615409	0.00077594271	-1.1426038e-05	7.7615409e-06	7.7594271e-06	-1.1426038e-07	-0.016350298
2	-20	5	0.00080655537	0.00084342664	1.1511391e-07	8.0655537e-06	8.4342664e-06	1.1511391e-09	0.014426213
2	-18	5	0.00082585536	0.000886756	-8.7556408e-06	8.2585536e-06	8.86756e-06	-8.7556408e-08	0.012727031
2	-16	5	0.00096833219	0.0009820184	1.211903e-05	9.6833219e-06	9.820184e-06	1.211903e-07	0.010903182
2	-14	5	0.0011511319	0.00095919117	4.2666471e-05	1.1511319e-06	9.5919117e-06	4.2666471e-07	0.0089516278
2	-12	5	0.00114409	0.00068243459	-1.2315186e-05	1.14409e-06	6.8243459e-06	-1.2315186e-07	0.0071692257
2	-10	5	0.0010595621	0.00068153799	5.0128593e-05	1.0595621e-05	6.8153799e-06	5.0128593e-07	0.0058408737
2	-8	5	0.00088926152	0.00075256106	-5.5109953e-06	8.8926152e-06	7.5256106e-06	-5.5109953e-08	0.0044893954
2	-6	5	0.00083641159	0.00079650464	-9.0777806e-06	8.3641159e-06	7.9650464e-06	-9.0777806e-08	0.0029527118
2	-4	5	0.00083258906	0.00080345644	-1.1948757e-05	8.3258906e-06	8.0345644e-06	-1.1948757e-07	0.0013484165
2	-2	5	0.00083198074	0.00079982322	-6.3767199e-06	8.3198074e-06	7.9982322e-06	-6.3767199e-08	-0.00025294547
2	0	5	0.00083101183	0.00078762326	-1.2086231e-05	8.3101183e-06	7.8762326e-06	-1.2086231e-07	-0.0018398313
2	2	5	0.00082974913	0.00076522816	-2.1750514e-06	8.2974913e-06	7.6522816e-06	-2.1750514e-08	-0.0033954471
2	4	5	0.00083498471	0.00075467587	5.2226923e-07	8.3498471e-06	7.5467587e-06	5.2226923e-09	-0.004915595
2	6	5	0.00082630948	0.00071280023	-1.039249e-05	8.2630948e-06	7.1280023e-06	-1.039249e-07	-0.0063888384
2	8	5	0.00090658389	0.0006609413	1.4574552e-05	9.0658389e-06	6.609413e-06	1.4574552e-07	-0.0077826407
2	10	5	0.0011008121	0.0013078992	-9.7986756e-05	1.1008121e-05	1.3078992e-06	-9.7986756e-07	-0.0089911155
2	12	5	0.00077338889	0.00098147843	-9.1224903e-06	7.7338889e-06	9.8147843e-07	-9.1224903e-08	-0.011223877
2	14	5	0.00079759297	0.0010538249	-4.7573963e-06	7.9759297e-06	1.0538249e-06	-4.7573963e-08	-0.013185694
2	16	5	0.00064269997	0.00070425249	-3.1877184e-05	6.4269997e-06	7.0425249e-06	-3.1877184e-07	-0.015020126
2	18	5	0.0007364195	0.00074645552	-2.3483972e-05	7.364195e-06	7.4645552e-06	-2.3483972e-07	-0.016389386
2	20	5	0.00075751608	0.00078537299	-9.2432784e-06	7.5751608e-06	7.8537299e-06	-9.2432784e-08	-0.017895278
4	-20	5	0.00079516536	0.000843806	-1.1802721e-06	7.9516536e-06	8.43806e-06	-1.1802721e-08	0.012827608
4	-18	5	0.00079465546	0.00086033833	9.1869031e-07	7.9465546e-06	8.6033833e-06	9.1869031e-09	0.011119703
4	-16	5	0.00072986407	0.0009890053	-3.0703659e-06	7.2986407e-06	9.890053e-06	-3.0703659e-08	0.0093267459
4	-14	5	0.00066531827	0.00087070159	-6.3187223e-06	6.6531827e-06	8.7070159e-06	-6.3187223e-08	0.0075064136
4	-12	5	0.00060957513	0.00080794313	2.5386272e-05	6.0957513e-06	8.0794313e-06	2.5386272e-07	0.0057822342
4	-10	5	0.00069080622	0.00074780585	-1.6292856e-05	6.9080622e-06	7.4780585e-06	-1.6292856e-07	0.004302358
4	-8	5	0.00079989501	0.00077125729	1.1763416e-05	7.9989501e-06	7.7125729e-06	1.1763416e-07	0.0028494057
4	-6	5	0.00081560207	0.00079634292	-2.226963e-05	8.1560207e-06	7.9634292e-06	-2.226963e-07	0.0012866143
4	-4	5	0.00084900368	0.00080997921	-1.7260696e-05	8.4900368e-06	8.0997921e-06	-1.7260696e-07	-0.00031942667
4	-2	5	0.00085315614	0.00081291078	-1.3568848e-05	8.5315614e-06	8.1291078e-06	-1.3568848e-07	-0.0019387774
4	0	5	0.00085460629	0.00078915096	-1.0854009e-05	8.5460629e-06	7.8915096e-06	-1.0854009e-07	-0.0035295918
4	2	5	0.00084642421	0.00076293548	-9.7153815e-06	8.4642421e-06	7.6293548e-06	-9.7153815e-08	-0.0050710171
4	4	5	0.00083895382	0.00075010038	-5.6059639e-06	8.3895382e-06	7.5010038e-06	-5.6059639e-08	-0.006581288
4	6	5	0.00084346033	0.00073322564	-1.0923979e-05	8.4346033e-06	7.3322564e-06	-1.0923979e-07	-0.0080602599
4	8	5	0.00087884568	0.00073743717	7.0237393e-06	8.7884568e-06	7.3743717e-06	7.0237393e-08	-0.0095470781
4	10	5	0.00095966438	0.0008067377	-2.7289191e-05	9.5966438e-06	8.067377e-06	-2.7289191e-07	-0.011083257
4	12	5	0.00081940484	0.00088063673	-6.3284073e-06	8.1940484e-06	8.8063673e-06	-6.3284073e-08	-0.012829611
4	14	5	0.00061232759	0.00090242931	-5.1486019e-05	6.1232759e-06	9.0242931e-06	-5.1486019e-07	-0.01465277
4	16	5	0.00062781415	0.00072781768	-3.0830832e-05	6.2781415e-06	7.2781768e-06	-3.0830832e-07	-0.016309572
4	18	5	0.00072089529	0.00075981952	-1.7535117e-05	7.2089529e-06	7.5981952e-06	-1.7535117e-07	-0.017835414
4	20	5	0.00075651228	0.00078228279	-1.322847e-05	7.5651228e-06	7.8228279e-06	-1.322847e-07	-0.019405971
6	-20	5	0.00078729372	0.00084777562	-3.0283145e-06	7.8729372e-06	8.4777562e-06	-3.0283145e-08	0.011237624
6	-18	5	0.00078161957	0.00084899841	-6.5701782e-06	7.8161957e-06	8.4899841e-06	-6.5701782e-08	0.0095412995
6	-16	5	0.00075791797	0.00086569181	-4.8671916e-06	7.5791797e-06	8.6569181e-06	-4.8671916e-08	0.0078286484
6	-14	5	0.00072074869	0.00085393539	-1.7568862e-06	7.2074869e-06	8.5393539e-06	-1.7568862e-08	0.0061199953
6	-12	5	0.00071186383	0.00081681982	-6.4320827e-06	7.1186383e-06	8.1681982e-06	-6.4320827e-08	0.0044553247
6	-10	5	0.0007447595	0.00078477615	-1.7628862e-05	7.447595e-06	7.8477615e-06	-1.7628862e-07	0.0028565565
6	-8	5	0.00080631649	0.0008131103	-1.4838454e-05	8.0631649e-06	8.131103e-06	-1.4838454e-07	0.0012884263
6	-6	5	0.00079253717	0.00084391141	-9.9109949e-06	7.9253717e-06	8.4391141e-06	-9.9109949e-08	-0.00034496295
6	-4	5	0.00087330356	0.00085910731	-1.2344618e-05	8.7330356e-06	8.5910731e-06	-1.2344618e-07	-0.002014176
6	-2	5	0.0008690447	0.00082338778	-1.2502828e-05	8.690447e-06	8.2338778e-06	-1.2502828e-07	-0.0036740516
6	0	5	0.00093610895	0.00077062543	-1.2041146e-05	9.3610895e-06	7.7062543e-06	-1.2041146e-07	-0.0052955272
6	2	5	0.00090440822	0.00073510866	-3.8845274e-05	9.0440822e-06	7.3510866e-06	-3.8845274e-07	-0.0068247954
6	4	5	0.00085382313	0.00071675866	-1.2113658e-05	8.5382313e-06	7.1675866e-06	-1.2113658e-07	-0.0082812003
6	6	5	0.00083964707	0.00073157265	-1.5540659e-05	8.3964707e-06	7.3157265e-06	-1.5540659e-07	-0.0097346202
6	8	5	0.00082184497	0.00075891252	-1.1714968e-05	8.2184497e-06	7.5891252e-06	-1.1714968e-07	-0.011233804
6	10	5	0.00082889223	0.00081170241	-8.1067026e-06	8.2889223e-06	8.1170241e-06	-8.1067026e-08	-0.012792467
6	12	5	0.0008154295	0.0008338604	-1.3086725e-05	8.154295e-06	8.338604e-06	-1.3086725e-07	-0.014434722
6	14	5	0.00075393848	0.00082197607	-8.0794953e-06	7.5393848e-06	8.2197607e-06	-8.0794953e-08	-0.016077324
6	16	5	0.00075202102	0.00082300048	-1.7834664e-06	7.5202102e-06	8.2300048e-06	-1.7834664e-08	-0.017720737
6	18	5	0.00075085647	0.00079628578	-2.0969411e-05	7.5085647e-06	7.9628578e-06	-2.0969411e-07	-0.019331091
6	20	5	0.00075972172	0.0008003359	-1.228838e-05	7.5972172e-06	8.003359e-06	-1.228838e-07	-0.02091648
8	-20	5	0.00078881364	0.00084824576	1.8820541e-06	7.8881364e-06	8.4824576e-06	1.8820541e-08	0.0096616347
8	-18	5	0.0007840025	0.00084197358	-3.3127104e-06	7.840025e-06	8.4197358e-06	-3.3127104e-08	0.0079764107
8	-16	5	0.0007731649	0.00084429023	-6.2695854e-07	7.731649e-06	8.4429023e-06	-6.2695854e-09	0.0062988124
8	-14	5	0.00075989048	0.00083366608	-3.9372597e-06	7.5989048e-06	8.3366608e-06	-3.9372597e-08	0.0046286999
8	-12	5	0.00075436461	0.00081815232	-4.4385764e-06	7.5436461e-06	8.1815232e-06	-4.4385764e-08	0.0029777428
8	-10	5	0.00075963014	0.00081423484	-5.3853008e-06	7.5963014e-06	8.1423484e-06	-5.3853008e-08	0.0013506805
8	-8	5	0.00077323416	0.00082593608	-1.295173e-05	7.7323416e-06	8.2593608e-06	-1.295173e-07	-0.0002803449
8	-6	5	0.00081396002	0.00084979664	-1.4584196e-05	8.1396002e-06	8.4979664e-06	-1.4584196e-07	-0.0019538351
8	-4	5	0.00081531433	0.00087430266	3.3888759e-07	8.1531433e-06	8.7430266e-06	3.3888759e-09	-0.0037092588
8	-2	5	0.00096958225	0.00094449089	2.6215625e-05	9.6958225e-06	9.4449089e-06	2.6215625e-07	-0.0055895182
8	0	5	0.0010468583	0.0008296146	-1.9610448e-05	1.0468583e-05	8.296146e-06	-1.9610448e-07	-0.0072667984
8	2	5	0.0010134774	0.000686122	3.0225148e-06	1.0134774e-05	6.86122e-06	3.0225148e-08	-0.0087231803
8	4	5	0.0008765575	0.00063923752	-6.5046487e-05	8.765575e-06	6.3923752e-06	-6.5046487e-07	-0.010024547
8	6	5	0.00080973207	0.00073193494	-1.1835e-05	8.0973207e-06	7.3193494e-06	-1.1835e-07	-0.011369201
8	8	5	0.00080703935	0.00076791663	-7.9996419e-06	8.0703935e-06	7.6791663e-06	-7.9996419e-08	-0.012847666
8	10	5	0.00079558758	0.00078312323	-7.7124793e-06	7.9558758e-06	7.8312323e-06	-7.7124793e-08	-0.014399609
8	12	5	0.00077335092	0.00080671639	-1.4809611e-05	7.7335092e-06	8.0671639e-06	-1.4809611e-07	-0.015997699
8	14	5	0.00076754582	0.00080680831	-8.1434762e-06	7.6754582e-06	8.0680831e-06	-8.1434762e-08	-0.017608735
8	16	5	0.00075856287	0.00080186561	-1.0159643e-05	7.5856287e-06	8.0186561e-06	-1.0159643e-07	-0.019222876
8	18	5	0.00074895294	0.00079199492	-1.5774905e-05	7.4895294e-06	7.9199492e-06	-1.5774905e-07	-0.020831473
8	20	5	0.00075226153	0.00080150265	-9.1172097e-06	7.5226153e-06	8.0150265e-06	-9.1172097e-08	-0.022432639
10	-20	5	0.00079315757	0.00083615316	8.144376e-07	7.9315757e-06	8.3615316e-06	8.144376e-09	0.0080790205
10	-18	5	0.00078809338	0.00083233009	-2.3556782e-06	7.8809338e-06	8.3233009e-06	-2.3556782e-08	0.0064043439
10	-16	5	0.00077818736	0.00083086921	-1.6485239e-06	7.7818736e-06	8.3086921e-06	-1.6485239e-08	0.0047453336
10	-14	5	0.00077706769	0.00082306221	-1.36633e-06	7.7706769e-06	8.2306221e-06	-1.36633e-08	0.0030885583
10	-12	5	0.00076877419	0.00081435731	-4.32595e-06	7.6877419e-06	8.1435731e-06	-4.32595e-08	0.001452769
10	-10	5	0.00076706118	0.00081032402	-3.7372643e-06	7.6706118e-06	8.1032402e-06	-3.7372643e-08	-0.00017328114
10	-8	5	0.00075496369	0.00082354561	-2.0915796e-06	7.5496369e-06	8.2354561e-06	-2.0915796e-08	-0.0018109061
10	-6	5	0.00073914738	0.00087347392	7.57175e-06	7.3914738e-06	8.7347392e-06	7.57175e-08	-0.0035113015
10	-4	5	0.0006236468	0.00098769214	6.5880024e-06	6.236468e-06	9.8769214e-06	6.5880024e-08	-0.0053610128
10	-2	5	0.00019911816	0.0012361578	-9.4705838e-06	1.9911816e-05	1.2361578e-05	-9.4705838e-07	-0.007832276
10	0	5	0.00014120457	0.00077778911	-7.1706808e-06	1.4120457e-05	7.7778911e-06	-7.1706808e-07	-0.0095985612
10	2	5	0.00022367656	0.00034259442	-1.5677763e-05	2.2367656e-05	3.4259442e-06	-1.5677763e-06	-0.010968892
10	4	5	0.00076064018	0.00055193346	3.1491645e-05	7.6064018e-06	5.5193346e-06	3.1491645e-07	-0.011689692
10	6	5	0.00076099649	0.00071159618	4.3787246e-06	7.6099649e-06	7.1159618e-06	4.3787246e-08	-0.012941805
10	8	5	0.00077351127	0.00076312579	-1.5141364e-05	7.7351127e-06	7.6312579e-06	-1.5141364e-07	-0.014415869
10	10	5	0.0007727821	0.00078442702	-9.0261843e-06	7.727821e-06	7.8442702e-06	-9.0261843e-08	-0.015962662
10	12	5	0.00077252302	0.00079662998	-7.8697946e-06	7.7252302e-06	7.9662998e-06	-7.8697946e-08	-0.017547493
10	14	5	0.00077002761	0.00080094872	-8.5736308e-06	7.7002761e-06	8.0094872e-06	-8.5736308e-08	-0.01914542
10	16	5	0.00076706174	0.00079993481	-9.5943462e-06	7.6706174e-06	7.9993481e-06	-9.5943462e-08	-0.020746645
10	18	5	0.00076433426	0.00080009368	-1.0846892e-05	7.6433426e-06	8.0009368e-06	-1.0846892e-07	-0.022348696
10	20	5	0.00076186291	0.00080180509	-1.1481765e-05	7.6186291e-06	8.0180509e-06	-1.1481765e-07	-0.023950791
12	-20	5	0.00079975187	0.0008345732	5.0786032e-08	7.9975187e-06	8.345732e-06	5.0786032e-10	0.0064875259
12	-18	5	0.00079295443	0.00082962125	-1.3820362e-06	7.9295443e-06	8.2962125e-06	-1.3820362e-08	0.0048219048
12	-16	5	0.00079054513	0.00082105582	-3.7128287e-07	7.9054513e-06	8.2105582e-06	-3.7128287e-09	0.0031691178
12	-14	5	0.00078528962	0.00081533621	-3.9182013e-06	7.8528962e-06	8.1533621e-06	-3.9182013e-08	0.0015289204
12	-12	5	0.00078007595	0.00080482887	-4.4686e-06	7.8007595e-06	8.0482887e-06	-4.4686e-08	-9.364321e-05
12	-10	5	0.00077111276	0.00080697999	-3.8910237e-06	7.7111276e-06	8.0697999e-06	-3.8910237e-08	-0.0017099487
12	-8	5	0.00074445659	0.00080292121	-9.3968969e-06	7.4445659e-06	8.0292121e-06	-9.3968969e-08	-0.0033204615
12	-6	5	0.00069715103	0.0008083316	4.611558e-06	6.9715103e-06	8.083316e-06	4.611558e-08	-0.0049215593
12	-4	5	0.00056879473	0.00069693393	-3.2543555e-06	5.6879473e-06	6.9693393e-06	-3.2543555e-08	-0.006594226
12	-2	5	0.00030194132	0.00086634855	-5.3488951e-06	3.0194132e-05	8.6634855e-06	-5.3488951e-07	-0.0083035132
12	0	5	0.00018183231	0.00079274058	-3.3568258e-06	1.8183231e-05	7.9274058e-06	-3.3568258e-07	-0.0099208526
12	2	5	0.00029935104	0.00071893844	-4.1038365e-06	2.9935104e-05	7.1893844e-06	-4.1038365e-07	-0.011448278
12	4	5	0.00055963832	0.00073891003	2.6223384e-05	5.5963832e-06	7.3891003e-06	2.6223384e-07	-0.012874016
12	6	5	0.00070712254	0.00073042746	-2.4462635e-05	7.0712254e-06	7.3042746e-06	-2.4462635e-07	-0.014368649
12	8	5	0.00074448257	0.00077968651	-1.2728394e-05	7.4448257e-06	7.7968651e-06	-1.2728394e-07	-0.015928613
12	10	5	0.00076904994	0.00078961956	-8.661095e-06	7.6904994e-06	7.8961956e-06	-8.661095e-08	-0.01750771
12	12	5	0.00077089777	0.00079381204	-7.3559404e-06	7.7089777e-06	7.9381204e-06	-7.3559404e-08	-0.019092969
12	14	5	0.00077303293	0.00079739585	-9.5469771e-06	7.7303293e-06	7.9739585e-06	-9.5469771e-08	-0.020687691
12	16	5	0.0007700096	0.00079793384	-8.7410832e-06	7.700096e-06	7.9793384e-06	-8.7410832e-08	-0.022282933
12	18	5	0.00076793477	0.00079801206	-1.0999972e-05	7.6793477e-06	7.9801206e-06	-1.0999972e-07	-0.023879429
12	20	5	0.0007663565	0.00079968423	-1.0789453e-05	7.663565e-06	7.9968423e-06	-1.0789453e-07	-0.025478111
14	-20	5	0.00080182676	0.00083199373	-3.2644418e-08	8.0182676e-06	8.3199373e-06	-3.2644418e-10	0.0048853437
14	-18	5	0.00080253668	0.00082379487	-2.7090929e-07	8.0253668e-06	8.2379487e-06	-2.7090929e-09	0.0032275865
14	-16	5	0.00079803623	0.00081763945	-2.1474647e-06	7.9803623e-06	8.1763945e-06	-2.1474647e-08	0.0015797819
14	-14	5	0.00079665889	0.00081107454	-1.9596982e-06	7.9665889e-06	8.1107454e-06	-1.9596982e-08	-4.7864467e-05
14	-12	5	0.00079205216	0.00080595897	6.4977916e-08	7.9205216e-06	8.0595897e-06	6.4977916e-10	-0.0016645993
14	-10	5	0.00077845372	0.00078378214	-2.1106353e-06	7.7845372e-06	7.8378214e-06	-2.1106353e-08	-0.0032607066
14	-8	5	0.00076382611	0.00077306548	-5.1532947e-06	7.6382611e-06	7.7306548e-06	-5.1532947e-08	-0.0048235855
14	-6	5	0.00071722484	0.00075408641	1.3021583e-06	7.1722484e-06	7.5408641e-06	1.3021583e-08	-0.0063345654
14	-4	5	0.00060530446	0.00061841206	5.1255483e-06	6.0530446e-06	6.1841206e-06	5.1255483e-08	-0.0077385021
14	-2	5	0.00022690885	0.00064690995	1.0952187e-05	2.2690885e-05	6.4690995e-06	1.0952187e-06	-0.0088345178
14	0	5	0.00015345359	0.00075384561	1.4130145e-05	1.5345359e-05	7.5384561e-06	1.4130145e-06	-0.010270766
14	2	5	0.00025721667	0.00093183739	5.9425111e-06	2.5721667e-05	9.3183739e-06	5.9425111e-07	-0.011983996
14	4	5	0.00054334549	0.00090144619	-1.1466085e-05	5.4334549e-06	9.0144619e-06	-1.1466085e-07	-0.014026154
14	6	5	0.00073975777	0.00082289108	-6.3363658e-06	7.3975777e-06	8.2289108e-06	-6.3363658e-08	-0.015789951
14	8	5	0.00075336828	0.00080961187	-3.5672126e-06	7.5336828e-06	8.0961187e-06	-3.5672126e-08	-0.01743488
14	10	5	0.00077109915	0.00080108989	-5.536245e-06	7.7109915e-06	8.0108989e-06	-5.536245e-08	-0.01904295
14	12	5	0.00077356505	0.00079728708	-6.5392054e-06	7.7356505e-06	7.9728708e-06	-6.5392054e-08	-0.020640137
14	14	5	0.00077615646	0.00079650199	-8.5851942e-06	7.7615646e-06	7.9650199e-06	-8.5851942e-08	-0.022233656
14	16	5	0.0007743843	0.00079598486	-9.2008613e-06	7.743843e-06	7.9598486e-06	-9.2008613e-08	-0.023825747
14	18	5	0.00077092063	0.00079673578	-1.023947e-05	7.7092063e-06	7.9673578e-06	-1.023947e-07	-0.025418327
14	20	5	0.00076754404	0.00079704038	-1.1605979e-05	7.6754404e-06	7.9704038e-06	-1.1605979e-07	-0.02701192
16	-20	5	0.00081056662	0.0008313499	3.9270694e-07	8.1056662e-06	8.313499e-06	3.9270694e-09	0.0032723393
16	-18	5	0.00080973465	0.00082476015	-4.0652191e-07	8.0973465e-06	8.2476015e-06	-4.0652191e-09	0.0016165169
16	-16	5	0.00080621434	0.00081496355	1.5707382e-06	8.0621434e-06	8.1496355e-06	1.5707382e-08	-2.1085095e-05
16	-14	5	0.00080072771	0.00080794372	-4.975456e-08	8.0072771e-06	8.0794372e-06	-4.975456e-10	-0.0016446777
16	-12	5	0.0007925746	0.0007943051	-7.0165981e-06	7.925746e-06	7.943051e-06	-7.0165981e-08	-0.0032499359
16	-10	5	0.00079252953	0.00078184806	1.4983767e-06	7.9252953e-06	7.8184806e-06	1.4983767e-08	-0.0048305952
16	-8	5	0.00078843286	0.00075375629	6.4627264e-06	7.8843286e-06	7.5375629e-06	6.4627264e-08	-0.0063693783
16	-6	5	0.00077772714	0.0006984372	1.0271581e-05	7.7772714e-06	6.984372e-06	1.0271581e-07	-0.0078488732
16	-4	5	0.00083053716	0.00061496988	-4.5669192e-05	8.3053716e-06	6.1496988e-06	-4.5669192e-07	-0.0091705532
16	-2	5	0.0011169436	0.00065568006	6.37172e-06	1.1169436e-05	6.5568006e-06	6.37172e-08	-0.010235458
16	0	5	0.001223812	0.00081008365	-1.8794812e-05	1.223812e-05	8.1008365e-06	-1.8794812e-07	-0.011659431
16	2	5	0.0011191283	0.00098537763	-9.5569016e-06	1.1191283e-05	9.8537763e-06	-9.5569016e-08	-0.013407283
16	4	5	0.00081271824	0.0010041404	-1.1310721e-05	8.1271824e-06	1.0041404e-05	-1.1310721e-07	-0.01544705
16	6	5	0.00079013037	0.00085765138	-3.8418227e-06	7.9013037e-06	8.5765138e-06	-3.8418227e-08	-0.017290238
16	8	5	0.00078298202	0.00081673559	-4.8713761e-06	7.8298202e-06	8.1673559e-06	-4.8713761e-08	-0.018971104
16	10	5	0.00078257144	0.00080462181	-7.4322596e-06	7.8257144e-06	8.0462181e-06	-7.4322596e-08	-0.020596919
16	12	5	0.00078102006	0.00079957251	-1.0414656e-05	7.8102006e-06	7.9957251e-06	-1.0414656e-07	-0.022195137
16	14	5	0.00077987076	0.00079428297	-7.3629304e-06	7.7987076e-06	7.9428297e-06	-7.3629304e-08	-0.02378867
16	16	5	0.00077669001	0.0007928327	-9.1678244e-06	7.7669001e-06	7.928327e-06	-9.1678244e-08	-0.02537621
16	18	5	0.00077558874	0.00079352987	-1.0726084e-05	7.7558874e-06	7.9352987e-06	-1.0726084e-07	-0.026962705
16	20	5	0.0007717801	0.00079330686	-1.1442792e-05	7.717801e-06	7.9330686e-06	-1.1442792e-07	-0.028550398
18	-20	5	0.00081878095	0.00082988491	2.3347941e-07	8.1878095e-06	8.2988491e-06	2.3347941e-09	0.0016437931
18	-18	5	0.0008172075	0.00082109811	-9.2660244e-07	8.172075e-06	8.2109811e-06	-9.2660244e-09	-8.1764872e-06
18	-16	5	0.00081532463	0.00081385646	-3.2200682e-07	8.1532463e-06	8.1385646e-06	-3.2200682e-09	-0.0016431165
18	-14	5	0.00081255893	0.00080394038	1.5676932e-06	8.1255893e-06	8.0394038e-06	1.5676932e-08	-0.0032600696
18	-12	5	0.00081181797	0.00079292692	-1.411808e-07	8.1181797e-06	7.9292692e-06	-1.411808e-09	-0.0048601029
18	-10	5	0.00080911134	0.00078268225	-1.6200077e-07	8.0911134e-06	7.8268225e-06	-1.6200077e-09	-0.0064342758
18	-8	5	0.00081258487	0.00076005089	-1.2309113e-05	8.1258487e-06	7.6005089e-06	-1.2309113e-07	-0.0079709654
18	-6	5	0.00083351579	0.00073395823	8.4836969e-06	8.3351579e-06	7.3395823e-06	8.4836969e-08	-0.0094729131
18	-4	5	0.00084471425	0.00070865403	9.8678269e-06	8.4471425e-06	7.0865403e-06	9.8678269e-08	-0.010910276
18	-2	5	0.00094725357	0.00070314533	1.638832e-05	9.4725357e-06	7.0314533e-06	1.638832e-07	-0.012323606
18	0	5	0.00096298593	0.00074888149	-4.0600176e-06	9.6298593e-06	7.4888149e-06	-4.0600176e-08	-0.013807317
18	2	5	0.00098760649	0.00084707912	-1.352754e-05	9.8760649e-06	8.4707912e-06	-1.352754e-07	-0.015459524
18	4	5	0.000908254	0.00085565267	2.8496258e-05	9.08254e-06	8.5565267e-06	2.8496258e-07	-0.017180379
18	6	5	0.00082498805	0.00084887298	-5.3002282e-06	8.2498805e-06	8.4887298e-06	-5.3002282e-08	-0.018894806
18	8	5	0.00079920987	0.00081878165	-3.0294951e-06	7.9920987e-06	8.1878165e-06	-3.0294951e-08	-0.020552422
18	10	5	0.00079231899	0.00080216909	-2.4280318e-06	7.9231899e-06	8.0216909e-06	-2.4280318e-08	-0.022172549
18	12	5	0.00078871287	0.0007967455	-6.7527508e-06	7.8871287e-06	7.967455e-06	-6.7527508e-08	-0.023767145
18	14	5	0.00078339987	0.00079115856	-8.3010218e-06	7.8339987e-06	7.9115856e-06	-8.3010218e-08	-0.025352673
18	16	5	0.00078209499	0.00078955808	-8.8246089e-06	7.8209499e-06	7.8955808e-06	-8.8246089e-08	-0.026935232
18	18	5	0.00077671686	0.00079012699	-1.1668644e-05	7.7671686e-06	7.9012699e-06	-1.1668644e-07	-0.028514323
18	20	5	0.00077332511	0.0007886949	-1.1950386e-05	7.7332511e-06	7.886949e-06	-1.1950386e-07	-0.030095485
20	-20	5	0.00082612053	0.00082790772	-1.2435375e-07	8.2612053e-06	8.2790772e-06	-1.2435375e-09	-4.2730447e-07
20	-18	5	0.00082421792	0.0008214132	-1.0640575e-06	8.2421792e-06	8.214132e-06	-1.0640575e-08	-0.0016496255
20	-16	5	0.00082282321	0.00081169801	-1.3467646e-06	8.2282321e-06	8.1169801e-06	-1.3467646e-08	-0.0032821479
20	-14	5	0.00082530467	0.00080332719	-1.4521416e-07	8.2530467e-06	8.0332719e-06	-1.4521416e-09	-0.0048971222
20	-12	5	0.00082549487	0.00079077542	-1.3698483e-07	8.2549487e-06	7.9077542e-06	-1.3698483e-09	-0.006496059
20	-10	5	0.00082543244	0.00078238598	-1.1103953e-06	8.2543244e-06	7.8238598e-06	-1.1103953e-08	-0.0080705163
20	-8	5	0.00083366654	0.00076320408	5.4817447e-06	8.3366654e-06	7.6320408e-06	5.4817447e-08	-0.00961968
20	-6	5	0.00084832027	0.00075686268	2.3378113e-06	8.4832027e-06	7.5686268e-06	2.3378113e-08	-0.011141685
20	-4	5	0.00085636466	0.00075011814	5.7563612e-06	8.5636466e-06	7.5011814e-06	5.7563612e-08	-0.012644326
20	-2	5	0.000888479	0.00075926951	8.5350966e-06	8.88479e-06	7.5926951e-06	8.5350966e-08	-0.014151716
